date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:24	212411/212411	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Aug%202024%2005:19:39%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/custom-frontend-lite.min.css?ver=1722921579	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/custom-frontend-lite.min3c04.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:24	16223/16223	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min7b52.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:25	1353/1353	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Aug%202024%2005:19:40%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/post-3.css?ver=1722921580	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/post-3b6e7.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:25	11642/11642	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Aug%202024%2005:19:41%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/global.css?ver=1722921581	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/global5b9a.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:25	2976/2976	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Aug%202024%2005:23:16%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/post-7296.css?ver=1722921796	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/post-729645df.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:27	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2009%20Jun%202024%2005:24:37%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-includes/js/jquery/jquery.minf43b.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:27	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2009%20Jun%202024%2005:20:03%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:28	681/681	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2003:37:27%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/cropped-fav-brand-32x32.png	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/cropped-fav-brand-32x32.png	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:28	5003/5003	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2003:37:27%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/cropped-fav-brand-192x192.png	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/cropped-fav-brand-192x192.png	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:28	4768/4768	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2003:37:27%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/cropped-fav-brand-180x180.png	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/cropped-fav-brand-180x180.png	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:29	2181/2181	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jul%202024%2011:16:24%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/logo-1.png	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/2024/07/logo-1.png	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:29	8819/8819	---M-Z	200	added ('OK')	text/css	date:Wed,%2021%20Aug%202024%2010:52:53%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/post-7930.css?ver=1724237573	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/post-793044bd.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:29	2852/2852	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/arolax-essential/assets/css/arolax-button.css?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/arolax-essential/assets/css/arolax-button7b52.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:30	6131/6131	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/css/widgets/advance-slider.css?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/css/widgets/advance-slider7b52.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:30	7504/7504	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/button.css?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/button7b52.css	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:30	10264/10264	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2029%20Aug%202024%2010:44:34%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/arolax-essential/assets/js/wcf--global-core.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/arolax-essential/assets/js/wcf--global-core.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:31	2466/2466	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/js/wcf-addons.js?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/js/wcf-addons7b52.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:31	71168/71168	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2006:44:02%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/gsap.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/gsap.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:31	12071/12071	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2006:44:02%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollSmoother.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollSmoother.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:32	3901/3901	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2006:44:02%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollToPlugin.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollToPlugin.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:32	40607/40607	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2006:44:02%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollTrigger.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollTrigger.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:32	15601/15601	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2006:44:02%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/SplitText.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/SplitText.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:33	20219/20219	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2006:44:02%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/jquery.magnific-popup.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/jquery.magnific-popup.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:33	89048/89048	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2006:44:02%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/mixitup.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/lib/mixitup.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:33	12023/12023	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/js/wcf-addons-ex.js?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/extension-for-animation-addons/assets/js/wcf-addons-ex7b52.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:34	26260/26260	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/js/wcf-addons-pro.js?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/js/wcf-addons-pro7b52.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:34	22382/22382	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202024%2011:40:03%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/themes/arolax/assets/js/bootstrap.bundle.min.js?ver=2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/themes/arolax/assets/js/bootstrap.bundle.min77ae.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:35	4880/4880	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2029%20Aug%202024%2010:44:34%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/arolax-essential/assets/js/jquery.meanmenu.min.js?ver=6.6.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/arolax-essential/assets/js/jquery.meanmenu.min109c.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:35	4393/4393	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/themes/arolax/assets/js/script.js?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/themes/arolax/assets/js/script7b52.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:35	0/0	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2006:48:43%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/wp-rocket/assets/js/heartbeat.js?ver=3.16.4	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/wp-rocket/assets/js/heartbeatafc7.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:36	2603/2603	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/nav-menu.js?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/nav-menu7b52.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:36	137860/137860	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/js/advance-slider-effects.js?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/js/advance-slider-effects7b52.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:36	780/780	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:00:09%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/js/advance-slider.js?ver=1725451209	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/js/advance-slider7b52.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:37	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.23.4	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.mind5d5.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:37	73568/73568	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.23.4	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/frontend-modules.mind5d5.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:37	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:38	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2025%20Jul%202024%2004:36:06%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-includes/js/jquery/ui/core.minb37e.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:38	40249/40249	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/frontend.mind5d5.js	(from https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/)
12:21:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/themes/arolax/assets/imgs/writer/go-top.png	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/themes/arolax/assets/imgs/writer/go-top.png	(from https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/themes/arolax/assets/css/master.css?ver=1725451209)
12:21:39	6146/6146	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/images/placeholder.png	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/images/placeholder.png	(from https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/uploads/sites/26/elementor/css/post-7296.css?ver=1722921796)
12:21:40	104258/104258	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Aug%202024%2008:13:35%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/images/mask-btn.png	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/images/mask-btn.png	(from https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/button.css?ver=1725451209)
12:21:41	144051/144051	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Sep%202024%2006:51:41%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/.part	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/.part	(from https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/cache/min/26/wp/arolax/creative-portfolio/wp-content/plugins/wcf-addons-pro/assets/js/wcf-addons-pro.js?ver=1725451209)
12:21:44	144051/144051	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Sep%202024%2006:51:43%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/-negative.svg	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/-negative.svg	(from https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4)
12:21:45	144051/144051	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Sep%202024%2006:51:45%20GMT	https://crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/OPR/	D:/slider/Carouseltrantor/crowdytheme.com/wp/arolax/creative-portfolio/full-width-slicer-slider/OPR/index.html	(from https://crowdytheme.com/wp/arolax/creative-portfolio/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4)
